id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
599,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 827","Super Fast Non AC Seater (2+3)","2024-09-01 21:00:00",N/A,"2024-09-02 00:30:00",3.3,181.00,48
600,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 815","Super Fast Non AC Seater (2+3)","2024-09-01 21:10:00",N/A,"2024-09-02 00:55:00",3.3,181.00,46
601,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 531","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 21:15:00",N/A,"2024-09-01 23:40:00",3.3,216.00,26
602,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 1210","SWIFT-HYBRID NON AC SEATER CUM SLEEPER","2024-09-01 21:15:00",N/A,"2024-09-02 00:25:00",3.3,216.00,26
603,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 42","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 21:25:00",N/A,"2024-09-02 00:05:00",3.3,216.00,25
604,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 2919","Super Fast Non AC Seater (2+3)","2024-09-01 21:30:00",N/A,"2024-09-02 01:00:00",3.3,181.00,49
605,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 1880","Low Floor AC Seater 2+2","2024-09-01 21:30:00",N/A,"2024-09-02 00:35:00",3.7,253.00,25
606,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 344","Super Fast Non AC Seater (2+3)","2024-09-01 21:45:00",N/A,"2024-09-02 01:05:00",3.3,181.00,44
607,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 44","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 21:50:00",N/A,"2024-09-02 00:40:00",3.3,216.00,23
608,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 1212","AC MULTI AXLE","2024-09-01 22:00:00",N/A,"2024-09-02 00:30:00",3.3,340.00,22
609,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 1100","AC MULTI AXLE","2024-09-01 22:05:00",N/A,"2024-09-02 00:50:00",3.3,340.00,35
610,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 560","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:10:00",N/A,"2024-09-02 01:15:00",3.3,216.00,37
611,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 409","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:15:00",N/A,"2024-09-02 00:45:00",3.3,216.00,11
612,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 370","AC MULTI AXLE","2024-09-01 22:20:00",N/A,"2024-09-02 01:20:00",3.3,340.00,41
613,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 2743","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:20:00",N/A,"2024-09-02 01:15:00",3.3,216.00,37
614,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 666","Super Fast Non AC Seater (2+3)","2024-09-01 22:25:00",N/A,"2024-09-02 01:55:00",3.3,181.00,48
615,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 2724","Super Fast Non AC Seater (2+3)","2024-09-01 22:30:00",N/A,"2024-09-02 02:00:00",3.3,174.00,41
616,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 1841","Low Floor AC Seater 2+2","2024-09-01 22:30:00",N/A,"2024-09-02 01:40:00",3.3,253.00,23
617,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 582","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:40:00",N/A,"2024-09-02 01:45:00",3.3,201.00,32
618,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 781","Super Fast Non AC Seater (2+3)","2024-09-01 22:45:00",N/A,"2024-09-02 02:10:00",3.3,181.00,48
619,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 129","SWIFT-GARUDA A/C SEATER BUS","2024-09-01 22:50:00",N/A,"2024-09-02 01:05:00",3.3,227.00,40
620,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 586","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:50:00",N/A,"2024-09-02 02:05:00",3.3,201.00,24
621,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 128","Super Deluxe Non AC Seater Air Bus (2+2)","2024-09-01 22:55:00",N/A,"2024-09-02 01:35:00",3.3,216.00,26
622,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 798","Super Fast Non AC Seater (2+3)","2024-09-01 23:00:00",N/A,"2024-09-02 02:10:00",3.3,181.00,49
623,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 1011","Super Fast Non AC Seater (2+3)","2024-09-01 23:00:00",N/A,"2024-09-02 02:25:00",3.3,174.00,26
624,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 279","Super Fast Non AC Seater (2+3)","2024-09-01 23:05:00",N/A,"2024-09-02 02:50:00",3.3,181.00,43
625,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 314","Super Fast Non AC Seater (2+3)","2024-09-01 23:15:00",N/A,"2024-09-02 02:45:00",3.3,181.00,44
626,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 2784","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 23:20:00",N/A,"2024-09-02 02:20:00",3.3,201.00,32
627,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 673","Super Fast Non AC Seater (2+3)","2024-09-01 23:25:00",N/A,"2024-09-02 02:40:00",3.3,181.00,47
628,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 1843","Low Floor AC Seater 2+2","2024-09-01 23:30:00",N/A,"2024-09-02 02:35:00",3.3,253.00,27
629,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 516","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 23:45:00",N/A,"2024-09-02 02:05:00",3.3,216.00,35
630,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 1963","Super Fast Non AC Seater (2+3)","2024-09-01 23:45:00",N/A,"2024-09-02 03:05:00",3.3,181.00,49
631,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 345","Super Fast Non AC Seater (2+3)","2024-09-01 23:55:00",N/A,"2024-09-02 03:35:00",3.3,181.00,41
632,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"KSRTC (Kerala) - 505","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 23:59:00",N/A,"2024-09-02 02:15:00",3.3,216.00,28
633,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Madhavi Travels","A/C Semi Sleeper (2+2)","2024-09-01 00:15:00",N/A,"2024-09-01 04:00:00",4,549.00,1
634,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Ubc travels","A/C Semi Sleeper (2+2)","2024-09-01 00:25:00",N/A,"2024-09-01 03:00:00",3.8,700.00,4
635,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"UFO Bus","A/C Sleeper (2+1)","2024-09-01 00:30:00",N/A,"2024-09-01 03:30:00",3.9,800.00,15
636,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Madhavi Travels","A/C Seater (2+2)","2024-09-01 00:45:00",N/A,"2024-09-01 04:05:00",4,599.00,11
637,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Blue Bird Travels","A/C Seater Push Back (2+2)","2024-09-01 01:00:00",N/A,"2024-09-01 03:00:00",3.1,549.00,21
638,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-01 01:00:00",N/A,"2024-09-01 03:30:00",3.1,850.00,7
639,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Adrin Travels","A/C Seater/Sleeper (2+1)","2024-09-01 01:20:00",N/A,"2024-09-01 04:20:00",3.9,650.00,18
640,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Madhavi Travels","A/C Sleeper (2+1)","2024-09-01 01:30:00",N/A,"2024-09-01 03:50:00",4,799.00,3
641,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Ubc travels","A/C Seater/Sleeper (2+1)","2024-09-01 01:45:00",N/A,"2024-09-01 03:45:00",3.8,900.00,14
642,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"EMERALD TRAVELS","A/C Semi Sleeper (2+2)","2024-09-01 21:55:00",N/A,"2024-09-02 00:30:00",3,762.00,37
643,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"EMERALD TRAVELS","A/C Sleeper (2+1)","2024-09-01 21:55:00",N/A,"2024-09-02 00:30:00",3,1100.00,30
644,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"BLM Transports","A/C Sleeper (2+1)","2024-09-01 22:00:00",N/A,"2024-09-02 01:00:00",3.9,903.00,27
645,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Madhavi Travels","A/C Sleeper (2+1)","2024-09-01 22:20:00",N/A,"2024-09-02 01:10:00",4,999.00,18
646,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-01 22:45:00",N/A,"2024-09-02 02:05:00",3.1,1000.00,18
647,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"A1 Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-01 23:30:00",N/A,"2024-09-02 01:30:00",3.2,900.00,34
648,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Madhavi Travels","A/C Sleeper (2+1)","2024-09-01 23:30:00",N/A,"2024-09-02 02:50:00",4,899.00,21
649,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Cochin Express","A/C Seater Push Back (2+2)","2024-09-01 23:55:00",N/A,"2024-09-02 03:35:00",4.2,700.00,40
650,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Surya Connect","Volvo A/C Semi Sleeper (2+2)","2024-09-01 23:55:00",N/A,"2024-09-02 03:35:00",4.3,630.00,41
651,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"UFO Bus","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-09-01 23:55:00",N/A,"2024-09-02 03:30:00",3.9,630.00,47
652,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Surya Connect","Volvo A/C Semi Sleeper (2+2)","2024-09-01 23:55:00",N/A,"2024-09-02 03:35:00",4.3,630.00,31
653,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Arya Travels","A/C Sleeper (2+1)","2024-09-01 23:58:00",N/A,"2024-09-02 03:30:00",3.2,749.00,6
654,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Arya Travels","A/C Sleeper (2+1)","2024-09-01 23:59:00",N/A,"2024-09-02 03:15:00",3.2,799.00,21
655,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Kalpaka Travels 1","A/C Sleeper (2+1)","2024-09-01 23:59:00",N/A,"2024-09-02 03:45:00",4,800.00,28
656,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Kalpaka Travels 1","A/C Semi Sleeper (2+2)","2024-09-01 23:59:00",N/A,"2024-09-02 03:40:00",4,600.00,36
657,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-09-01 23:59:00",N/A,"2024-09-02 03:30:00",4.2,700.00,32
658,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Cochin Express","A/C Sleeper (2+1)","2024-09-01 23:59:00",N/A,"2024-09-02 03:30:00",4.2,850.00,16
659,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"Galaxy Tours","2+1 Air Suspension A/C Seater / Sleeper","2024-09-01 21:45:00",N/A,"2024-09-02 00:45:00",2.8,700.00,39
660,"Kozhikode to Thrissur",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,"SG Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-01 23:59:00",N/A,"2024-09-02 03:30:00",0,900.00,24
661,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"KSRTC (Kerala) - 53","SWIFT-GARUDA A/C SEATER BUS","2024-09-21 09:50:00",N/A,"2024-09-21 16:20:00",3.7,791.00,2
662,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"KSRTC (Kerala) - 55","SWIFT-GARUDA A/C SEATER BUS","2024-09-21 13:35:00",N/A,"2024-09-21 19:55:00",3.6,791.00,2
663,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"KSRTC (Kerala) - 72","SWIFT-GARUDA A/C SEATER BUS","2024-09-21 20:35:00",N/A,"2024-09-22 03:35:00",2.7,883.00,2
664,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Kyros Connect","Bharat Benz A/C Semi Sleeper (2+2)","2024-09-21 13:55:00",N/A,"2024-09-21 20:30:00",4.3,799.00,27
665,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"DLT BUS","A/C Sleeper (2+1)","2024-09-21 23:45:00",N/A,"2024-09-22 06:30:00",4.2,1499.00,11
666,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"MMK Travels","A/C Seater / Sleeper (2+1)","2024-09-21 23:45:00",N/A,"2024-09-22 06:00:00",4.5,850.00,1
667,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Silver Line Travels","NON A/C Semi Sleeper (2+2)","2024-09-21 22:45:00",N/A,"2024-09-22 05:45:00",4.1,799.00,6
668,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Suraj Holidays","VE A/C Sleeper (2+1)","2024-09-21 23:58:00",N/A,"2024-09-22 07:15:00",4.2,1250.00,10
669,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Kyros Connect","Bharat Benz A/C Semi Sleeper (2+2)","2024-09-21 13:57:00",N/A,"2024-09-21 20:30:00",3.6,799.00,27
670,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-21 23:30:00",N/A,"2024-09-22 07:15:00",4,999.00,8
671,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"DA Transports","A/C Sleeper (2+1)","2024-09-21 23:55:00",N/A,"2024-09-22 06:45:00",3.8,1049.00,9
672,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"SURAJ TRAVEL HOUSE","VE A/C Seater / Sleeper (2+1)","2024-09-21 22:30:00",N/A,"2024-09-22 06:00:00",3.9,999.00,5
673,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"DA Transports","A/C Sleeper (2+1)","2024-09-21 23:50:00",N/A,"2024-09-22 06:45:00",4.4,1049.00,9
674,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"SKS Tourist Corporation (REGD)","Non A/C Seater / Sleeper (2+1)","2024-09-21 22:20:00",N/A,"2024-09-22 05:15:00",4.7,799.00,2
675,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"DLT BUS","A/C Sleeper (2+1)","2024-09-21 23:59:00",N/A,"2024-09-22 06:30:00",3.8,1499.00,11
676,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Orange Tours And Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-21 16:45:00",N/A,"2024-09-21 23:30:00",3.2,1970.00,5
677,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"MMK Travels","A/C Seater / Sleeper (2+1)","2024-09-21 23:45:00",N/A,"2024-09-22 06:00:00",4.5,850.00,1
678,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Suraj Holidays","VE A/C Sleeper (2+1)","2024-09-21 23:59:00",N/A,"2024-09-22 07:15:00",3.1,1250.00,12
679,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"SURAJ TRAVEL HOUSE","VE A/C Seater / Sleeper (2+1)","2024-09-21 23:00:00",N/A,"2024-09-22 06:00:00",2.6,899.00,5
680,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Bharathi Travels","A/C Sleeper (2+1)","2024-09-21 17:20:00",N/A,"2024-09-21 23:48:00",1.5,1290.00,30
681,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Bharathi Travels","A/C Sleeper (2+1)","2024-09-21 17:00:00",N/A,"2024-09-21 23:48:00",1.6,1290.00,30
682,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"SKS Tourist Corporation (REGD)","Non A/C Seater / Sleeper (2+1)","2024-09-21 22:56:00",N/A,"2024-09-22 05:15:00",2.9,799.00,2
683,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Orange Tours And Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-21 16:30:00",N/A,"2024-09-21 23:30:00",2,2080.00,5
684,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"A1 Travels","A/C Seater / Sleeper (2+1)","2024-09-21 22:30:00",N/A,"2024-09-22 05:30:00",2.7,849.00,12
685,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-21 15:50:00",N/A,"2024-09-21 23:10:00",4,1200.00,24
686,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"SKS Tourist Corporation (REGD)","Non A/C Seater / Sleeper (2+1)","2024-09-21 23:25:00",N/A,"2024-09-22 05:45:00",3.6,799.00,2
687,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Kyros Connect","A/C Semi Sleeper (2+2)","2024-09-21 19:05:00",N/A,"2024-09-22 01:15:00",3.7,899.00,31
688,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"SKS Tourist Corporation (REGD)","Non A/C Seater / Sleeper (2+1)","2024-09-21 23:26:00",N/A,"2024-09-22 05:45:00",3.2,799.00,2
689,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Kyros Connect","A/C Semi Sleeper (2+2)","2024-09-21 19:00:00",N/A,"2024-09-22 01:15:00",3.5,899.00,31
690,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-21 15:50:00",N/A,"2024-09-21 23:10:00",3.1,1300.00,24
691,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)","2024-09-21 23:45:00",N/A,"2024-09-22 06:30:00",3,1199.00,2
692,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"CHANCHALAS TOURS AND TRAVELS","A/C Semi Sleeper (2+2)","2024-09-21 21:30:00",N/A,"2024-09-22 04:45:00",4.3,854.00,28
693,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"CHANCHALAS TOURS AND TRAVELS","A/C Semi Sleeper (2+2)","2024-09-21 21:35:00",N/A,"2024-09-22 04:45:00",4.2,899.00,28
694,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"DA Transports","A/C Sleeper (2+1)","2024-09-21 00:00:00",N/A,"2024-09-21 07:45:00",4,1149.00,3
695,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"DA Transports","A/C Sleeper (2+1)","2024-09-21 00:00:00",N/A,"2024-09-21 07:45:00",3.7,1149.00,3
696,"Kalpetta (kerala) to Bangalore",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,"PSK Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-21 16:30:00",N/A,"2024-09-21 23:00:00",3.4,1540.00,18
697,"Thiruvananthapuram to Kozhikode",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,"KSRTC (Kerala) - 1885","Low Floor AC Seater 2+2","2024-09-21 07:00:00",N/A,"2024-09-21 17:50:00",2.9,723.00,2
698,"Thiruvananthapuram to Kozhikode",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,"KSRTC (Kerala) - 277","Super Fast Non AC Seater (2+3)","2024-09-21 07:30:00",N/A,"2024-09-21 18:55:00",2.9,516.00,41
699,"Thiruvananthapuram to Kozhikode",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,"KSRTC (Kerala) - 722","Super Fast Non AC Seater (2+3)","2024-09-21 07:45:00",N/A,"2024-09-21 19:25:00",2.9,515.00,36
700,"Thiruvananthapuram to Kozhikode",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,"KSRTC (Kerala) - 780","Super Fast Non AC Seater (2+3)","2024-09-21 08:05:00",N/A,"2024-09-21 19:10:00",2.9,515.00,42
701,"Thiruvananthapuram to Kozhikode",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,"KSRTC (Kerala) - 1119","Super Fast Non AC Seater (2+3)","2024-09-21 08:15:00",N/A,"2024-09-21 20:00:00",2.9,502.00,42
702,"Thiruvananthapuram to Kozhikode",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,"KSRTC (Kerala) - 1877","Low Floor AC Seater 2+2","2024-09-21 13:00:00",N/A,"2024-09-21 23:20:00",2.9,723.00,4
703,"Thiruvananthapuram to Kozhikode",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,"KSRTC (Kerala) - 588","Super Express Non AC Seater Air Bus (2+2)","2024-09-21 13:32:00",N/A,"2024-09-22 00:00:00",2.9,555.00,27
704,"Thiruvananthapuram to Kozhikode",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,"KSRTC (Kerala) - 2367","Low Floor AC Seater 2+2","2024-09-21 14:00:00",N/A,"2024-09-22 00:30:00",2.9,742.00,1
705,"Thiruvananthapuram to Kozhikode",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,"KSRTC (Kerala) - 1211","AC MULTI AXLE","2024-09-21 14:15:00",N/A,"2024-09-22 00:05:00",3.8,1417.00,14
706,"Thiruvananthapuram to Kozhikode",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,"KSRTC (Kerala) - 2388","Low Floor AC Seater 2+2","2024-09-21 15:00:00",N/A,"2024-09-22 01:30:00",2.9,723.00,17
707,"Thiruvananthapuram to Kozhikode",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,"KSRTC (Kerala) - 486","Super Express Non AC Seater Air Bus (2+2)","2024-09-21 15:45:00",N/A,"2024-09-22 00:30:00",2.5,586.00,12
